link, name, description, keywords, category, cuisine, ingredients, instructions, calories, fat, saturates, sugar, salt
https://groceries.asda.com/recipes/rum-punch/384e1871-2aff-11e9-8802-7daf07a34f81,Rum punch,This colourful  fruit-packed punch is sure to be popular  so make plenty!,all caribbean carnival recipes classic cocktails cocktail cocktails drinkaware drinks fruit inspiration less than 30 min. low cost new year quick and easy rum spring summer summer drinks summer recipes world flavours,Drinks,Caribbean,Ice 115g sugar 3 limes 450ml dark rum 450ml orange juice 450ml pineapple juice 115ml Bols Grenadine Fruit,Put the sugar in a pan. Thinly pare the zest of 1 lime. Squeeze the juice from this lime and the 2 others. Add to the pan with 750ml water.Heat gently stirring until the sugar dissolves. Simmer uncovered for 10 mins then leave to cool.Remove the zest and pour the liquid into a large jug. Add the rum orange juice pineapple juice and Grenadine. Chill well.Serve with fruit and ice.<p>Please drink responsibly. For the facts visit drinkaware.co.uk.</p>,Each serving of this recipe contains 258kcal of Energy. This represents    13 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 0g of Fat. This represents    0 percent of an adult’s daily reference intake which is considered a low amount,Each serving of this recipe contains 0g of Saturates. This represents    0 percent of an adult’s daily reference intake which is considered a low amount,Each serving of this recipe contains 32.7g of Sugar. This represents    36 percent of an adult’s daily reference intake which is considered a high amount,Each serving of this recipe contains 0g of Salt. This represents    0 percent of an adult’s daily reference intake which is considered a low amount
https://groceries.asda.com/recipes/lemon-chicken-smashed-pea-pasta/384f02dc-2aff-11e9-8802-7daf07a34f81,Lemon  chicken & smashed pea pasta,Tender meat  sweet peas and a hit of zingy citrus,chicken dairy free egg free lemon pasta pea,Dinner Light meals Main course,Mediterranean,300g spaghetti 4 Butcher's Selection British Chicken Breast Fillets 1tbsp Extra Special Mexican Orange Blossom Honey Juice and zest ½ lemon 200g frozen peas 1tbsp rapeseed oil,Cook the spaghetti in a large pan according to the pack instructions and drain well.Heat the oil in a large frying pan on a medium heat. Cook the chicken for 6 mins each side. Add the honey and lemon juice. Stir to coat. Cook for 1 min to thicken the glaze.Take the pan off the heat cover and rest for 5 mins before slicing.Cook the peas in boiling water for 4 mins. Drain and return to the pan.Mash the peas roughly and season with black pepper. Stir through 1tsp of the lemon zest and stir the peas through the pasta.Top the spaghetti with the chicken. Serve sprinkled with more zest and lemon wedges (optional).,Each serving of this recipe contains 498kcal of Energy. This represents    25 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 4.3g of Fat. This represents    6 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 0.8g of Saturates. This represents    4 percent of an adult’s daily reference intake which is considered a low amount,Each serving of this recipe contains 6.2g of Sugar. This represents    7 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 0.23g of Salt. This represents    4 percent of an adult’s daily reference intake which is considered a low amount
https://groceries.asda.com/recipes/scrambled-eggs/384e66c4-2aff-11e9-8802-7daf07a34f81,Scrambled eggs,Kids can get the weekend off to a cracking start with this easy breakfast classic.,all autumn breakfast brunch budget budget recipes cooking with kids easy meals eggs family meals fry global inspiration kid-friendly recipes kids cooking feature less than 30 min. lessthan30 lunch meals for one quick and easy quick dinners spring summer winter,Breakfast Brunch Lunch,,2 medium eggs 2 tbsp semi-skimmed milk 1 tsp unsalted butter Wholegrain bread  toasted  to serve,<i>This recipe is part of our 'cooking with kids' feature and has instructions for children.</i>Break the eggs into a bowl and add the milk. Lightly beat with a fork until the yolks and whites are evenly blended. Season.Heat the butter in a nonstick pan until it melts – take care not to let it brown. Add the eggs and leave over a medium heat for 20 seconds.Stir gently with a wooden spoon taking the spoon all over the pan from the outside in until the eggs are creamy and almost set.Remove the pan from the heat and keep stirring for 30 seconds – the eggs will keep cooking. Serve on a slice of toasted wholegrain bread lightly buttered and cut into two triangles.<br><p><b>Tips:</b> <br>For extra flavour try the following:<br><br>Chopped chives. Stir some chopped fresh chives into the cooked eggs.<br><br>Cooked or canned peas and sweetcorn. Add to the eggs while they're cooking for added colour and bite.<br><br>Chopped red pepper. Sprinkle over the eggs when they're almost cooked for delicious crunch.<br><br><p><b>Microwave method:</b><br>Break the eggs into a microwaveable bowl and add the milk. Beat with a fork until the yolks and whites are blended.<br><br>Add the butter. Microwave on high for 1-1/2 to 3 minutes stopping to stir them with a wooden spoon every 20 seconds until almost set but still moist.<br><br>The higher your microwave's wattage the less time the eggs will take to cook. This cooking option is great for younger children.</p>,Each serving of this recipe contains 251kcal of Energy. This represents    13 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 19.2g of Fat. This represents    27 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 6.9g of Saturates. This represents    35 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 0.6g of Sugar. This represents    less than 1 percent of an adult’s daily reference intake which is considered a low amount,Each serving of this recipe contains 0.48g of Salt. This represents    8 percent of an adult’s daily reference intake which is considered a medium amount
https://groceries.asda.com/recipes/veg-picklelilli/ae7c9bab-90ba-11ea-ae63-a7ec9051c627,Veg pickle-lilli,A fresh take on the nation's favourite condiment,drinkaware pickle pickled vegetable pickles preserve preserves,Buffet Condiment Lunch Sandwich,,1tsp mustard seeds  1tsp cumin seeds  Pinch chilli flakes 1tbsp light brown sugar 100ml malt vinegar  Pinch sea salt  1 cucumber  1/2 cauliflower  2 carrots 2 shallots  4 green beans  halved  2 garlic cloves peeled and sliced  1cm ginger peeled and sliced  1 green chilli  sliced ,Measure out your seeds chilli flakes sea salt sugar vinegar and water into a small pan. Simmer for 2-3 minutes until the sugar and salt have dissolved. Leave to cool.Place your prepped veg along with the garlic ginger and chilli into a sterilised jar.Pour the cooled pickling liquid seeds and chilli flakes to cover the veg – top up with a splash of water if needed.Seal the jar with the lid leave to cool fully then refrigerate overnight before serving. Store in the fridge for up to 2 weeks.,Each serving of this recipe contains  of Energy. This represents     percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains g of Fat. This represents     percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains g of Saturates. This represents     percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains g of Sugar. This represents     percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains g of Salt. This represents     percent of an adult’s daily reference intake which is considered a regular amount
https://groceries.asda.com/recipes/chocolate-mud-cake/384e4040-2aff-11e9-8802-7daf07a34f81,Chocolate mud cake,Rich and decadent  with a soft gooey centre.,31-60 min. all autumn bake budget budget recipes buffet cakes and baking chocolate cold weather food comfort food comfort puddings dads sweet treats dessert global inspiration new year party food romantic recipes special occasion valentines day valentines day baking valentines day desserts winter,Dessert Baking Buffet,,200g butter (plus extra for greasing) 200g Green & Black’s dark chocolate 2 large free-range eggs 100g caster sugar,Pre-heat the oven to 180C/160C Fan/Gas 4. Line a 30cm x 16cm baking tray with baking paper greased and lightly floured.Cube the butter and break up the chocolate. Put in a glass bowl placed over a pan of simmering water and gently melt. Remove the pan.Whisk the eggs and sugar until pale and mousse-like then add the chocolate mixture and whisk again.Pour the mixture into the baking tray and bake for 12-14 minutes. Leave to cool then remove from the tin.,Each serving of this recipe contains 164kcal of Energy. This represents    8 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 13.3g of Fat. This represents    19 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 8g of Saturates. This represents    40 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 7.9g of Sugar. This represents    9 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 0.2g of Salt. This represents    3 percent of an adult’s daily reference intake which is considered a low amount
https://groceries.asda.com/recipes/spiced-salmon-skewers/384eb5aa-2aff-11e9-8802-7daf07a34f81,Spiced salmon skewers,Mild curry flavouring works well with the richness of the fish,barbecue party food,Canapés Light meals Lunch Main course,Indian, 3tbsp natural yogurt 1 clove garlic  crushed 1tsp clear honey 1⁄2 red chilli  chopped Juice 1⁄2 lemon 2tsp vegetable oil 1tsp mild curry powder 4 salmon fillets  skinned and cut into 2cm cubes Chopped coriander  to serve,For the marinade mix the yogurt garlic honey chilli lemon juice oil and curry powder in a bowl.Coat the salmon in the marinade thread onto 8 skewers and chill in the fridge for at least 30 mins.Preheat the grill or BBQ to medium. Put the salmon on a baking tray and grill for 3-4 mins on each side until just cooked. Serve with coriander.,Each serving of this recipe contains 150kcal of Energy. This represents    8 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 8.6g of Fat. This represents    12 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 1.7g of Saturates. This represents    9 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 1.20g of Sugar. This represents    20 percent of an adult’s daily reference intake which is considered a low amount,Each serving of this recipe contains 0.1g of Salt. This represents    0 percent of an adult’s daily reference intake which is considered a low amount
https://groceries.asda.com/recipes/showstopping-bunny-cake/384e8e63-2aff-11e9-8802-7daf07a34f81,Showstopping bunny cake,With creamy butter icing and fluffy marshmallow bunnies  this is surprisingly easy to make,all bake british budget budget recipes cakes and baking chocolate dessert easter easter baking easter recipes food inspiration more than 91 min. party cakes party food recipes special occasion spring,Baking Dessert,British,290g butter  softened  plus extra for greasing 175g caster sugar 3 large eggs 155g self-raising flour 1 1/2 level tsp baking powder 25g cocoa powder 1 tbsp milk 225g icing sugar  plus  3 level tbsp for decorating 2 tsp milk 3 round ice-cream cones 75g desiccated coconut 1 tsp green food colouring 9 white marshmallows Cake decorations  to make the bunny eyes and noses Pink food colouring 7 white mini marshmallows 12-15 small sugar flower cake decorations,Pre-heat the oven to 180C/160C Fan/Gas 4. Grease an ovenproof 1L pudding basin. Line the base with baking paper.Put 115g butter 115g caster sugar 2 eggs 115g flour and 1/2tsp baking powder in a bowl. Beat for 2-3 minutes with an electric hand-whisk until pale and fluffy. Set aside.In another bowl beat the 60g butter 60g sugar 1 egg 40g flour and 1/2 level tsp baking powder plus 25g cocoa powder and 1 tbsp milk.Put alternate spoonfuls of the two mixtures in the pudding basin. Level the surface. Bake for 45-55 minutes until risen. To check if it's ready insert a skewer into the centre; it should come out clean.Cool in the basin on a wire rack for 15 minutes. Turn out and leave to cool completely. Beat the remaining butter icing sugar and milk together to make a fluffy buttercream.Stand the marble cake sponge rounded-side up on a cake board. Use a knife to cut out 3 ice-cream cone-size holes. Cut off both ends of the cone then push the remaining middle piece into the holes to make bunny warrens.Spread the buttercream over the cake and board.Mix the coconut with the green colouring. Sprinkle on the cake and press in with the fat side of a knife.Mix the remaining icing sugar with water to make a stiff icing then dab on 7 of the larger marshmallows to make bunny cheeks. Use the cake decorations to make noses and eyes.Using scissors cut 14 slices from the other 2 larger marshmallows for ears. Paint a pink stripe down the centre of each then stick on the bunnies.Use icing to stick on mini marshmallow tails.Arrange the bunnies and sugar flowers on the cake.,Each serving of this recipe contains 285kcal of Energy. This represents    14 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 15.4g of Fat. This represents    22 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 9.4g of Saturates. This represents    47 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 25.5g of Sugar. This represents    28 percent of an adult’s daily reference intake which is considered a high amount,Each serving of this recipe contains 0.4g of Salt. This represents    7 percent of an adult’s daily reference intake which is considered a medium amount
https://groceries.asda.com/recipes/mini-jam-and-treacle-tarts/384e8e1d-2aff-11e9-8802-7daf07a34f81,Mini jam and treacle tarts,It's quick and cheap to make a lot of these mini tarts  so they're perfect for a kid's birthday party,61-90 min. all autumn bake british budget budget recipes cakes and baking cooking with kids inspiration kid-friendly recipes kids baking kids cooking feature lunchbox party dishes party food pastry snack summer tarts,Baking,British,125g butter 225g plain flour  plus extra for rolling out 1 level tbsp icing sugar 50g white bread (made into crumbs in a processor) 200g Asda Smart Price Golden Syrup Small unwaxed lemon  zest of 125g Asda Raspberry Jam,Pre-heat the oven to 190C/170C Fan/Gas 5. Chill a small jug of water in the fridge. Cut the butter into small cubes and leave out of the fridge for 5 minutes.Sift the flour icing sugar and a pinch of salt into a large bowl. Add the butter and rub it into the flour using your fingertips until it resembles large crumbs.Add 3 tbsp chilled water and mix with a round-bladed knife until it starts to make big clumps. Gather it together with your hands and shape into a ball.Roll out the pastry on a lightly floured surface and cut out as many 8cm rounds as you can. Gently put them in a bun tray without stretching the pastry. From the leftover pastry cut strips as wide as a pencil.Mix the breadcrumbs with the syrup and lemon zest. Put 1 rounded tsp of this mixture in half of the pastry cases. Put 1 rounded tsp raspberry jam in the other cases.Lay 2 strips of pastry on each tart to make a cross dampening the pastry underneath with water (this will help it stick).Bake the tarts for 20-25 minutes and then leave them to cool - the filling will be very very hot!,Each serving of this recipe contains 241kcal of Energy. This represents    12 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 8.9g of Fat. This represents    13 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 5.5g of Saturates. This represents    28 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 22.0g of Sugar. This represents    24 percent of an adult’s daily reference intake which is considered a high amount,Each serving of this recipe contains 0.39g of Salt. This represents    7 percent of an adult’s daily reference intake which is considered a medium amount
https://groceries.asda.com/recipes/goats-cheese-tomato-tart/384e187f-2aff-11e9-8802-7daf07a34f81,Goats cheese & tomato tart,Mini tomatoes have a sweetness that works well with goats cheese – and they cook quickly  too,31-60 min. all bake buffet cakes and baking cheese dinner parties dinner party family meals fine dining football sharing dishes french inspiration light meals low cost lunch main onion recipes party dishes pastry picnic recipes picnics snack spring summer summer recipes tomato vegetable vegetarian recipes world flavours,Buffet Dinner Light meals Lunch,French,500g pack ready-to-roll puff pastry Flour  for rolling out 1 red onion  chopped 1 tbsp olive oil 15g butter 2 tsp chopped thyme leaves  plus a few leaves to garnish 2 tsp balsamic vinegar 220g Extra Special Tomkin Tomatoes  halved 100g pack Chosen by you Goats Cheese  chopped,Pre-heat the oven to 220C/200C Fan/Gas 7. Roll the pastry out to the thickness of a pound coin then cut out 4 rounds using a saucer as a guide. Put on a baking tray. Using the point of a knife mark a rim around the edge of each tart (take care not to cut right through). Chill for at least 30 minutes.Heat the oil and butter then cook the onion until soft. Add the thyme and vinegar and simmer until evaporated. Leave to cool.Divide the onion between the pastry cases spreading it inside the marked rims. Top with the tomatoes cut-side up and cheese pieces.Bake for 15 minutes or until the pastry is golden and the tomatoes are softened. Garnish with thyme leaves.,Each serving of this recipe contains 342kcal of Energy. This represents    17 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 24.3g of Fat. This represents    35 percent of an adult’s daily reference intake which is considered a high amount,Each serving of this recipe contains 12.5g of Saturates. This represents    63 percent of an adult’s daily reference intake which is considered a high amount,Each serving of this recipe contains 4.4g of Sugar. This represents    5 percent of an adult’s daily reference intake which is considered a low amount,Each serving of this recipe contains 0.80g of Salt. This represents    13 percent of an adult’s daily reference intake which is considered a medium amount
https://groceries.asda.com/recipes/masterclass-piata-cake/384e18a1-2aff-11e9-8802-7daf07a34f81,Masterclass piñata cake,Our colourful  layered celebration cake has a sweet surprise inside to give kids a double treat,all bake budget budget recipes cakes and baking dessert food inspiration kids baking mexican more than 91 min. party cakes party food recipes world flavours,Baking Dessert,Mexican,460g butter  softened  plus 450g for the icing  softened 460g caster sugar 8 large eggs 460g self-raising flour Asda Natural Yellow Food Colouring Asda Natural Red Food Colouring Asda Natural Pink Food Colouring Asda Natural Blue Food Colouring 900g icing sugar 1 tsp vanilla extract 90g Smarties 90g M&Ms 90g dolly mixture 90g jelly babies,Pre-heat the oven to 180C/160C Fan/Gas 4. Grease and line 4 x 20cm sandwich tins. Beat together 115g butter and 115g caster sugar until light and creamy. Add a blob of the yellow gel colouring or a few drops of yellow liquid food colouring and beat in. Sift 115g of the flour. Beat in 1 egg then add 1 more egg and a spoonful of the flour. Beat again then fold in the rest of the 115g flour.Put the mixture in one of the cake tins and level the top. Now repeat the process to make another layer of cake colouring the mixture orange by combining yellow and red colouring. Then make a reddish-pink layer using just the red or pink food colouring and a blue layer with the blue colouring. Bake in the oven for 25 minutes or until the tops spring back when lightly pressed. Remove from the tins and leave to cool completely on a wire rack. Using a spoon mix the remaining 450g butter with the icing sugar vanilla and 4 tbsp cold water until the sugar is just blended in then beat with an electric mixer until light and creamy.Cut out 10cm rounds from the centres of the orange and pink sponge layers (you can freeze these to eat later). Spread some of the butter icing in a ring on top of the yellow layer leaving a 10cm circle bare in the centre.Put the orange sponge ring on top of the iced yellow layer. Spread icing on the orange ring. Put the pink ring on top.Fill the hole with the sweets. Spread icing on top of the pink ring then cover with the blue layer. Put 2 heaped tbsp icing in a bowl and thin down with 2tsp water. Spread thinly over the sides of the cake. Divide the rest of the icing into five equal portions. Put two portions together in a bowl and colour yellow. Colour the other portions blue pink and orange (by mixing yellow and red or pink).Get four plastic piping bags and cut off the ends. Fill each bag with a different colour icing. Pipe blue icing around the base of the cake then use a palette knife to spread it around the sides of the first (yellow) layer. Pipe and spread pink icing around the edge of the orange layer and orange icing around the pink. Pipe and spread some yellow icing around the sides of the top (blue) layer then spread the rest over the top of the cake. To finish make a spiral pattern on top using the back of a teaspoon which has been quickly dipped in boiling water.<br><p><b>Tips:</b> <br>You'll need four layers of sponge for the cake so if you only have two cake tins bake them in two batches. When picking sweets to put in the centre of your cake look for smaller ones that will tumble out when it's cut and not stick together.</br>,Each serving of this recipe contains 577kcal of Energy. This represents    30 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 28g of Fat. This represents    44 percent of an adult’s daily reference intake which is considered a high amount,Each serving of this recipe contains 17g of Saturates. This represents    95 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 67g of Sugar. This represents    68  percent of an adult’s daily reference intake which is considered a high amount,Each serving of this recipe contains 0.7g of Salt. This represents    12 percent of an adult’s daily reference intake which is considered a medium amount
https://groceries.asda.com/recipes/hot-dogs-with-vegetable-garden-relish/384edc41-2aff-11e9-8802-7daf07a34f81,Hot dogs with vegetable garden relish,Our spin on a Chicago-style dog – traditionally topped with mustard and colourful diced veg,barbecue bbq food recipes,Main course,American,4 hot dog buns 1tbsp Extra Special Cold- Pressed Rapeseed Oil 1tbsp poppy seeds 1 shallot  finely chopped 1 large vine-ripened tomato  deseeded  and diced 1 large gherkin  diced Pinch celery salt 4 Extra Special Pork Chipolatas or Sausages  or Butcher’s Selection New York Style Hot Dogs 2tsp American style mustard 8 jalapeño pepper slices,Brush each bun with the rapeseed oil and sprinkle over the poppy seeds. Set aside.For the relish combine the shallot tomato gherkin and celery salt in a bowl. Set aside.Preheat your grill or BBQ to a medium heat and cook the sausages for 10-12 mins until piping hot all the way through. Half-split and lightly toast the hot dog buns.Place a sausage in each bun squirt over some mustard add a spoonful of the relish and top each with 2 jalapeño slices. Serve immediately.  ,Each serving of this recipe contains 257kcal of Energy. This represents    13 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 10.4g of Fat. This represents    15 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 2.5g of Saturates. This represents    13 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 2.8g of Sugar. This represents    3 percent of an adult’s daily reference intake which is considered a low amount,Each serving of this recipe contains 1.53g of Salt. This represents    26 percent of an adult’s daily reference intake which is considered a high amount
https://groceries.asda.com/recipes/waffle-stack-with-maple-berry-compote/384edd84-2aff-11e9-8802-7daf07a34f81,Waffle stack with maple berry compote,Wake up to the sweet sunshine flavours of summer berries ,berry pancake pancake day waffle,Breakfast Brunch,American,300g Frozen for Freshness Summer Fruits 3tbsp maple syrup 125g self-raising flour 1tbsp cornflour 1 medium egg 1tsp vanilla essence 250ml semi-skimmed milk 1tsp rapeseed oil 1tbsp icing sugar  to dust,In a pan heat the berries and maple syrup until gently simmering. Cook on low for 10-15 mins until syrupy and thick.  Meanwhile stir together the flour and cornflour in a large bowl.In another bowl whisk together the egg vanilla and milk before adding to the flour. Mix until smooth.Heat a waffle maker and brush with oil. Pour a small ladleful of batter into each pocket and cook for 7-10 mins until crisp and golden brown.Repeat until all of the batter has been used. It should give you about 8 waffles depending on the size of your waffle maker.Use a 5cm round cutter to cut 2 circles from each waffle. You can freeze the leftover waffle scraps.To serve stack 4 waffle rounds on each plate tip over some of the berry compote and dust with icing sugar. ,Each serving of this recipe contains 259kcal of Energy. This represents    13 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 3.7g of Fat. This represents    5 percent of an adult’s daily reference intake which is considered a low amount,Each serving of this recipe contains 1.2g of Saturates. This represents    6 percent of an adult’s daily reference intake which is considered a low amount,Each serving of this recipe contains 19.7g of Sugar. This represents    22 percent of an adult’s daily reference intake which is considered a high amount,Each serving of this recipe contains 0.41g of Salt. This represents    7 percent of an adult’s daily reference intake which is considered a medium amount
https://groceries.asda.com/recipes/cheats-nectarine-tarte-tatin/384e66ef-2aff-11e9-8802-7daf07a34f81,Cheat's nectarine tarte tatin,This tart will really impress – and it’s easier to make than a classic tarte tatin.,61-90 min. all bake budget budget recipes cakes and baking dessert dinner parties dinner party french fruit inspiration pastry pie recipes special occasion summer world flavours,Dessert Baking,French,25g butter 75g dark soft brown sugar 5-6 nectarines 250g Asda Ready to Roll Puff Pastry Flour  for rolling out,Pre-heat the oven to 190C/170C Fan/Gas 5. Grease a 20-22cm cake tin (with a fixed base) with butter and line the base with baking paper. Spread the rest of the butter on the paper. Sprinkle the sugar evenly over the butter and press it down lightly.Halve and stone the nectarines then arrange them in the tin packing in tightly. Roll out the pastry on a lightly floured surface and cut a 24-26cm round. Lay the pastry on top of the fruit and tuck it in around the edges of the tin. Make three small cuts in the top to allow steam to escape as the tarte is cooking in the oven.Bake in the oven for 40 minutes or until golden. Place a plate on top then turn everything upside down. Remove the tin and baking paper and serve the tarte tatin while it’s still warm.,Each serving of this recipe contains 275kcal of Energy. This represents    14 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 13g of Fat. This represents    19 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 7.1g of Saturates. This represents    36 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 20g of Sugar. This represents    22 percent of an adult’s daily reference intake which is considered a high amount,Each serving of this recipe contains 0.44g of Salt. This represents    7 percent of an adult’s daily reference intake which is considered a medium amount
https://groceries.asda.com/recipes/prawn-mango-cocktail/384e6793-2aff-11e9-8802-7daf07a34f81,Prawn & mango cocktail,You can make these a couple of hours in advance and keep them in the fridge  so that’s one thing you won’t have to worry about when your fiancé arrives.,all dinner parties dinner party family meals fruit global inspiration less than 30 min. lessthan30 low cost lunch quick and easy romantic recipes seafood special occasion spring starter valentines day valentines day starters winter,Starter Lunch,,4 leaves baby gem lettuce 100g Asda Coldwater Prawns 50g Asda Extra Special Marie Rose Sauce 100g Asda Mango Chunks Small pinch of paprika Brown bread  to serve (optional),Put the baby gem lettuce leaves on top of each other on a chopping board and cut into thick shreds. Put a little in the bottom of 2 glasses.Mix the prawns Marie Rose Sauce and mango chunks together and put on top of the lettuce. Cover with cling film and leave to chill in the fridge.Sprinkle with a little paprika (just a very light dusting) before serving. Serve with slices of brown bread if liked.,Each serving of this recipe contains 189kcal of Energy. This represents    9 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 12g of Fat. This represents    17 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 1.1g of Saturates. This represents    6 percent of an adult’s daily reference intake which is considered a low amount,Each serving of this recipe contains 10g of Sugar. This represents    11 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 0.95g of Salt. This represents    16 percent of an adult’s daily reference intake which is considered a medium amount
https://groceries.asda.com/recipes/apple-slaw/384e8dd0-2aff-11e9-8802-7daf07a34f81,Apple slaw,This apple slaw recipe is a lighter  fruity version of the family favourite; perfect for barbecues  buffets or picnics.,all american barbecue bbq bbq sides budget budget recipes buffet family meals fruit inspiration leftover recipes less than 30 min. lessthan30 party food quick and easy salad side summer vegetable vegetarian vegetarian recipes weekend cooking world flavours,Buffet Salad,American,2 apples  cored and thinly sliced 2 tbsp lemon juice 6 tbsp Asda Light Mayonnaise 6 tbsp Asda Greek Style Yogurt 1 tsp Dijon mustard 1 tsp clear honey 200g white cabbage  shredded 175g carrots  coarsely grated 2 sticks celery  thinly sliced 1 small red onion  chopped,Toss the apples in the lemon juice then set aside.Mix the mayonnaise with the Greek yogurt mustard and honey. Season to taste.Stir in the cabbage carrots celery and onion. Drain the lemon juice off the apples and discard then fold into the salad.,Each serving of this recipe contains 156kcal of Energy. This represents    8 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 9.2g of Fat. This represents    13 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 3.7g of Saturates. This represents    19 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 12g of Sugar. This represents    13 percent of an adult’s daily reference intake which is considered a high amount,Each serving of this recipe contains 0.57g of Salt. This represents    9 percent of an adult’s daily reference intake which is considered a medium amount
https://groceries.asda.com/recipes/funfetti-pancakes/384edbd8-2aff-11e9-8802-7daf07a34f81,Funfetti Pancakes,The kids will love these colourful fluffy pancakes which are packed full of crunchy sprinkles,food pancake day pancakes recipes,Dessert,British,140g self raising flour 1tsp baking powder Pinch salt 2tbsp caster sugar 130ml strawberry milk 1 large egg  beaten 2tbsp melted butter 8tsp sprinkles of your choice,Sift the flour baking powder salt and sugar into a bowl. Beat together the milk egg and butter. Slowly beat the milk mixture into the flour mixture beating until you have a smooth batter. Heat a crepe pan over a medium-low heat. Lightly brush with a little extra melted butter. Just before cooking stir half the sprinkles into the batter. Add two tablespoonfuls of batter to the pan and cook until bubbles begin to pop on the surface. Scatter 1/2tsp of sprinkles over each pancake carefully flip and cook for a further 1 min. Keep warm on a serving plate and repeat with remaining batter to make 8-10 pancakes. Serve with squirty cream and strawberries.,Each serving of this recipe contains 109kcal of Energy. This represents    5 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 3.5g of Fat. This represents    5 percent of an adult’s daily reference intake which is considered a low amount,Each serving of this recipe contains 1.9g of Saturates. This represents    10 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 5.0g of Sugar. This represents    6 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 0.39g of Salt. This represents    7 percent of an adult’s daily reference intake which is considered a medium amount
https://groceries.asda.com/recipes/pomegranate-watercress-salad/3e75c51b-6af8-11e9-9009-690b580405f1,Pomegranate watercress salad,Sweet  juicy pomegranate and peppery watercress make a delicious salad ,joudie kalla middle eastern pomegranate ramadan salads watercress,Dinner Light meals Lunch Salad,Middle Eastern,170g watercress  200g radishes  sliced  2 pomegranates  seeds separated  25g flat leaf parsley  chopped  Juice of 2 lemons 2 tbsp apple cider vinegar 1 tbsp olive oil 1 tsp sumac  1 tbsp honey ,Put the watercress radishes pomegranate seeds and parsley into a serving bowl and toss together. Stir the lemon juice vinegar oil sumac and honey together until combined and drizzle over the top of the salad. ,Each serving of this recipe contains 62kcal of Energy. This represents    3 percent of an adult’s daily reference intake which is considered a regular amount,Each serving of this recipe contains 2.4g of Fat. This represents    3 percent of an adult’s daily reference intake which is considered a low amount,Each serving of this recipe contains 0.4g of Saturates. This represents    2 percent of an adult’s daily reference intake which is considered a low amount,Each serving of this recipe contains 7.2g of Sugar. This represents    7 percent of an adult’s daily reference intake which is considered a medium amount,Each serving of this recipe contains 0.05g of Salt. This represents    1 percent of an adult’s daily reference intake which is considered a low amount
